"","tractid","id","N","population","fire_per_1000"
"296","01069041500","1400000US01069041500",29,4173,6.94943685597891
"297","01069041600","1400000US01069041600",4,5377,0.743909243072345
"298","01069041800","1400000US01069041800",3,2305,1.30151843817787
"299","01069041900","1400000US01069041900",4,7572,0.528262017960909
"300","01069042000","1400000US01069042000",13,5683,2.28752419496745
"301","01069042100","1400000US01069042100",3,7294,0.411296956402523
"302","01071950300","1400000US01071950300",1,5897,0.169577751399016
"303","01071950400","1400000US01071950400",3,2119,1.41576215195847
"304","01071950600","1400000US01071950600",3,5951,0.504116955133591
"305","01071950700","1400000US01071950700",8,4272,1.87265917602996
"306","01071950800","1400000US01071950800",6,4059,1.47819660014782
"307","01071950900","1400000US01071950900",1,5613,0.178157847853198
"308","01071951100","1400000US01071951100",3,7095,0.422832980972516
"309","01073000100","1400000US01073000100",1,3042,0.328731097961867
"310","01073000300","1400000US01073000300",4,2735,1.46252285191956
"311","01073000400","1400000US01073000400",6,3338,1.79748352306771
"312","01073000500","1400000US01073000500",6,2864,2.09497206703911
"313","01073000800","1400000US01073000800",1,3859,0.259134490800726
"314","01073001100","1400000US01073001100",5,5355,0.933706816059757
"315","01073001200","1400000US01073001200",1,2876,0.347705146036161
"316","01073001400","1400000US01073001400",3,2181,1.37551581843191
"317","01073001500","1400000US01073001500",3,3189,0.940733772342427
"318","01073001600","1400000US01073001600",3,3390,0.884955752212389
"319","01073001902","1400000US01073001902",2,1894,1.05596620908131
"320","01073002000","1400000US01073002000",3,3885,0.772200772200772
"321","01073002100","1400000US01073002100",2,3186,0.627746390458255
"322","01073002200","1400000US01073002200",2,2630,0.760456273764259
"323","01073002303","1400000US01073002303",2,2936,0.681198910081744
"324","01073002305","1400000US01073002305",1,2952,0.338753387533875
"325","01073002306","1400000US01073002306",1,3259,0.306842589751458
"326","01073002400","1400000US01073002400",4,3629,1.10223201984018
"327","01073002700","1400000US01073002700",4,3992,1.00200400801603
"328","01073002900","1400000US01073002900",2,2064,0.968992248062015
"329","01073003001","1400000US01073003001",3,3779,0.793860809738026
"330","01073003100","1400000US01073003100",2,3637,0.549903766840803
"331","01073003300","1400000US01073003300",1,947,1.05596620908131
"332","01073003500","1400000US01073003500",4,2795,1.43112701252236
