"tractid","death_injury_rf_risk_prob"
5033020201,0.394
5111490300,0.49
4019002504,0.452
4027000907,0.622
6019005518,0.332
6037603200,0.426
6037920118,0.3
6059011715,0.604
6059099229,0.232
6071000109,0.628
6071003301,0.418
6073020304,0.424
6081610602,0.26
8059010801,0.684
8123002008,0.172
9003497000,0.194
12011070602,0.898
12053040802,0.486
12053041305,0.414
12071050104,0.448
12085001801,0.382
12086010612,0.292
12101031404,0.514
12115002605,0.616
13015961000,0.342
13067031113,0.716
13235950300,0.39
13285961000,0.144
19031450300,0.28
19099040900,0.352
16017950200,0.03
16019970502,0.402
17031191000,0.372
18089011200,0.436
18095001700,0.462
18145710400,0.298
18149953600,0.228
20091050800,0.236
21027960300,0.27
21067001000,0.352
21067004103,0.386
21111010103,0.398
22071007101,0.412
22103040602,0.482
25003900900,0.142
25017323100,0.572
24025303102,0.318
24029950100,0.118
24510140200,0.376
23005012000,0.276
23017965500,0.222
26125184000,0.362
26139020100,0.268
26159011500,0.64
26163554600,0.408
27053020600,0.44
27053024200,0.25
27141030403,0.3
29189212002,0.094
29189217600,0.16
29510112200,0.454
28049010203,0.3
28075000700,0.55
28087001100,0.412
28109950402,0.282
28149950902,0.688
37023020801,0.406
37089930401,0.348
37133001300,0.39
37149920303,0.206
31055007452,0.322
31113957500,0.262
34023005800,0.368
35027960600,0.316
32003005613,0.364
32005001900,0.368
36001002000,0.432
36047016700,0.138
36047022100,0.726
36055013101,0.158
36063022200,0.068
36081074900,0.192
36091062508,0.35
36093031900,0.172
39003011900,0.392
39035160602,0.888
39035171203,0.46
39049006500,0.278
39061008100,0.338
39085206000,0.084
40019892600,0.066
40143005600,0.616
41053020302,0.476
42021011100,0.348
42021011600,0.422
42069101200,0.45
42075004000,0.29
42087960700,0.45
42101031401,0.66
42125796000,0.264
42129804501,0.314
72021031032,0.418
44007018400,0.404
45055970905,0.38
45067950700,0.412
47149040104,0.112
48113015205,0.4
48113016620,0.444
48121020203,0.416
48167724800,0.596
48199030400,0.634
48201331700,0.474
48201510900,0.4
48201520602,0.456
48201532300,0.436
48245000101,0.584
48439104503,0.48
48439106001,0.492
48453002411,0.36
48491020316,0.366
48491020328,0.25
49049000710,0.412
49057211202,0.426
51059452301,0.398
51087200127,0.532
51163930300,0.05
51760010800,0.646
50027966300,0.258
53011040511,0.362
53029970601,0.588
53061051200,0.412
55025000201,0.382
55025002401,0.366
55039040800,0.592
54037972503,0.532
1039962700,0.404
5119004202,0.126
5135470100,0.33
4013610300,0.35
4013610900,0.304
4013618200,0.436
6001438201,0.392
6013367100,0.408
6037271100,0.35
6037406102,0.364
6037670324,0.236
6059087602,0.442
6067004005,0.276
6071002035,0.26
6073015902,0.396
6075023200,0.368
6077005127,0.38
9001010600,0.126
9003462101,0.308
9005320100,0.032
9009150300,0.164
10005051702,0.54
12011010401,0.418
12011060212,0.144
12031015802,0.496
12057003600,0.468
12091023307,0.248
12095011200,0.64
12099000703,0.342
12103022401,0.394
12105014104,0.41
12111381401,0.54
13067030219,0.228
19085290500,0.388
17031081202,0.19
17031100300,0.36
17031100500,0.118
17031630100,0.568
17057953800,0.724
17095000100,0.264
17113001700,0.476
17161020100,0.202
17177001100,0.506
18089041400,0.266
18097360501,0.436
21037051101,0.502
21037052400,0.448
21089040400,0.344
21111010406,0.366
21143980100,0.23
21175950200,0.386
21191930300,0.386
21219950200,0.194
21227010500,0.508
22051990000,0.23
22055001802,0.284
22071006500,0.464
22071011900,0.308
22079013700,0.39
25017355000,0.294
24005490603,0.33
26037010701,0.382
26121004200,0.386
26125193100,0.406
26163567202,0.46
27027020202,0.412
27053109300,0.752
29047020902,0.44
29095013502,0.346
29159480900,0.336
29189210502,0.456
29189214300,0.784
28049010808,0.422
28127950400,0.938
37027031201,0.562
37067003702,0.464
37119004600,0.298
37147001302,0.364
37149920200,0.07
37189920900,0.254
38017000903,0.648
33009961100,0.224
33015058000,0.2
34005700402,0.314
34013014700,0.126
34019011202,0.266
34025811501,0.294
35037958602,0.45
32003003629,0.396
36011041500,0.608
36027150003,0.352
36055013506,0.576
36061015601,0.566
36065020300,0.332
36067014800,0.238
36081053800,0.418
36085013400,0.634
36087012700,0.158
36103123802,0.288
36103159107,0.3
36119000500,0.358
39035101300,0.506
39035175103,0.132
39061020741,0.652
39061023702,0.608
39063000200,0.226
39123050500,0.608
39169002500,0.222
40109107604,0.338
40143007512,0.434
41005023202,0.934
41007951300,0.322
41051000402,0.38
42017105012,0.33
42017105702,0.314
42021012000,0.33
42045409904,0.238
42069111300,0.364
42079215600,0.412
42089300403,0.296
42101020400,0.476
42133023100,0.362
45019002612,0.348
45063020805,0.242
46059975600,0.406
47019070900,0.732
47077975100,0.502
48029160502,0.354
48029180603,0.588
48029181004,0.416
48039664100,0.434
48057990000,0.23
48085031315,0.614
48157670901,0.148
48201323500,0.41
48201330301,0.372
48201413100,0.242
48215021600,0.374
48293970100,0.226
48439100700,0.326
48471790103,0.384
49049000509,0.408
51069050500,0.458
51087200126,0.602
51089010602,0.434
51089010800,0.328
51810046400,0.6
53053940005,0.378
53057940500,0.528
55017010900,0.446
54083966200,0.64
2020002400,0.414
2020002601,0.588
1003011401,0.296
1003011403,0.506
1083020300,0.364
5023480202,0.356
5065960300,0.59
4013061045,0.392
4013319903,0.986
4015951900,0.576
4027001100,0.572
6001405901,0.42
6001423000,0.326
6037127103,0.446
6037215101,0.338
6037221120,0.38
6037231800,0.428
6037405600,0.586
6037408505,0.44
6037408623,0.434
6037462600,0.298
6037620904,0.172
6037651102,0.394
6037900602,0.476
6041112202,0.236
6041126100,0.09
6053001200,0.444
6059011707,0.322
6059032011,0.344
6065044517,0.442
6071008703,0.176
6073014102,0.43
6083002102,0.318
6085511905,0.328
6085513000,0.346
8059010100,0.16
8069000300,0.364
9001205200,0.476
9003481300,0.352
9011702600,0.344
12011041500,0.462
12021010411,0.4
12071040110,0.408
12083001206,0.114
12099005937,0.344
12101031508,0.27
12101033101,0.68
12103027401,0.504
13115000600,0.6
13121003700,0.23
13121006400,0.552
13135050214,0.672
13153021400,0.19
15003003404,0.394
15003007505,0.37
19045000800,0.366
19129040100,0.358
19153001100,0.632
19157370100,0.394
19171290600,0.338
16017950300,0.274
17043845702,0.304
17165955700,0.262
17201004001,0.254
18003002500,0.44
18003011609,0.23
18057111007,0.186
18063210801,0.418
18101950300,0.374
20099950700,0.418
22033004503,0.364
22049970300,0.414
22063040600,0.836
25017341300,0.186
25025091700,0.358
25025100800,0.082
25027730500,0.488
24005405000,0.288
24013514201,0.276
24031700834,0.522
24031702200,0.316
26015010401,0.674
26027001800,0.608
26049001900,0.508
26075000200,0.726
26075006100,0.312
26075006401,0.388
26077000500,0.462
27011950300,0.478
27017940000,0.628
27037060738,0.432
27097780800,0.334
29097011200,0.402
28049011101,0.09
28059042000,0.394
28087000500,0.524
30031000200,0.346
37101041101,0.188
37157040900,0.36
37159051802,0.378
37171931200,0.158
38101011300,0.318
38105954100,0.642
31055000700,0.448
35043940700,0.354
32003003616,0.306
36005003100,0.374
36005014300,0.18
36005027600,0.46
36005033500,0.296
36005037200,0.53
36033950600,0.292
36047072800,0.358
36087011000,0.116
36087011301,0.21
36089492600,0.29
36111950200,0.404
39029950200,0.676
39037550100,0.386
39049009340,0.504
39077916200,0.352
41019070000,0.196
42003490004,0.356
42003525200,0.412
42013010500,0.318
42043021300,0.386
42101014900,0.468
42107002800,0.404
72029100800,0.428
72127003502,0.4
45029990100,0.23
47063100500,0.366
47107970500,0.27
47157006200,0.252
48029181705,0.392
48099010702,0.342
48167725300,0.42
48201422701,0.404
48221160206,0.452
48355000800,0.302
48355001200,0.848
48479001714,0.354
49011125808,0.522
49035101600,0.452
49035103500,0.364
49035113513,0.324
49049001401,0.376
49049002702,0.21
51041100927,0.342
51107610202,0.29
51740212500,0.576
53011040101,0.358
53015000300,0.32
53053070703,0.314
53053071703,0.416
53053072601,0.352
55025001603,0.356
55105002602,0.37
55109120800,0.354
55133202102,0.354
54033031500,0.344
54057010600,0.478
1033020400,0.372
1097007202,0.376
1099075600,0.428
1103000700,0.296
1125010404,0.344
5035030600,0.472
4013114401,0.468
4013216902,0.448
4013319706,0.636
4013617400,0.452
6019005608,0.338
6037123303,0.456
6037183103,0.384
6037239201,0.778
6037277400,0.726
6037408625,0.384
6045011700,0.254
6059032057,0.344
6059052426,0.314
6061021401,0.358
6067004702,0.396
6073013306,0.32
6073013314,0.34
6075011200,0.316
6085512029,0.354
6107001200,0.6
6111002300,0.404
6111005203,0.382
6111007510,0.222
8001009316,0.436
8069000600,0.336
9001073600,0.432
9005310500,0.414
9009186200,0.282
12009064901,0.416
12011080405,0.446
12071080100,0.388
12086006705,0.398
12086008209,0.382
12111380700,0.536
13051011106,0.342
13139001202,0.644
13215010605,0.466
13321950400,0.282
15003003406,0.54
17031819802,0.286
17031824003,0.472
17083010100,0.688
17093890600,0.632
17093890700,0.264
17167001500,0.722
17197883809,0.26
18003010602,0.43
18035001200,0.902
18089012700,0.428
20173005501,0.464
21067003407,0.608
22033004604,0.402
25001014100,0.374
25021412100,0.144
25025070300,0.216
24003740303,0.588
24005492102,0.37
24027606706,0.3
23031030202,0.456
26073000300,0.452
26077000300,0.3
26083990100,0.23
26105950500,0.64
26141990000,0.23
26163501200,0.41
27037060750,0.34
27053105400,0.372
27119020800,0.252
27133570200,0.368
29189211202,0.712
37119005816,0.288
31055006604,0.684
33011000800,0.38
34011040300,0.66
34021001402,0.258
34021003704,0.296
34033020800,0.228
35005001200,0.368
36009960702,0.36
36027070301,0.276
36047035400,0.406
36047076800,0.538
36047113000,0.294
36055011205,0.574
36059410900,0.5
39045031300,0.644
39061023222,0.126
39099813300,0.232
40037020706,0.378
41041951500,0.368
41047001200,0.308
41047001402,0.594
41051002701,0.262
41051006501,0.358
42003456003,0.122
42037050300,0.258
42071012103,0.3
72079850200,0.406
72109290400,0.384
72149720400,0.402
45091060300,0.196
46059975700,0.308
47009011001,0.262
47093004610,0.586
47141000400,0.95
48037011200,0.226
48113014138,0.296
48181000902,0.338
48201540602,0.398
48201555701,0.212
48243950100,0.376
48255970300,0.56
48309002000,0.408
48375010700,0.254
48439101401,0.452
48453000500,0.278
48479001300,0.424
48481740800,0.468
51135000200,0.248
51147930100,0.448
51161030600,0.33
51181860100,0.46
51187020100,0.182
55045960200,0.218
55071000300,0.386
54005958400,0.642
1087232100,0.482
1089001200,0.924
1117030701,0.34
5119004600,0.594
4019004722,0.364
6037186302,0.416
6037234800,0.404
6037302301,0.364
6037408134,0.194
6037408503,0.428
6037460502,0.244
6037555104,0.732
6037602302,0.238
6037800330,0.378
6071009117,0.398
6073006000,0.342
8014031000,0.358
8014031400,0.374
8059011733,0.584
8123002501,0.326
9003400100,0.502
9009184100,0.108
11001000501,0.29
12031001100,0.172
12086009029,0.426
12103020106,0.524
12105010401,0.476
13015960901,0.406
13045910400,0.148
13047030700,0.772
13117130604,0.378
13121011414,0.298
13179990000,0.228
13185010201,0.344
13255160500,0.302
15003008611,0.372
19095960200,0.294
19155030502,0.754
16085970100,0.22
17001000201,0.444
17019005500,0.308
17031808500,0.388
17061974000,0.624
17111871003,0.326
17167003203,0.41
17167004000,0.342
17197883211,0.378
18087970500,0.4
18095011700,0.33
18097321700,0.394
21101020701,0.36
21115960200,0.374
22033004006,0.296
25021416101,0.27
24031701206,0.232
24510260604,0.488
26023950200,0.358
26049010604,0.37
26075001100,0.456
26081012902,0.454
26109960500,0.298
26149040600,0.484
26159011400,0.318
26161400400,0.354
26163580600,0.776
27053020801,0.394
27123032600,0.602
29019000600,0.326
29071800701,0.414
29095009800,0.456
29183311734,0.36
28149950500,0.228
37021002206,0.434
37027031402,0.698
37071030902,0.476
37105030501,0.29
37109070100,0.874
37157040102,0.276
37183053804,0.354
37183054500,0.296
37195000300,0.454
31109001102,0.418
34003054600,0.154
34011010401,0.644
34015501605,0.374
34023003001,0.334
35049000900,0.27
32003005010,0.764
32003005850,0.398
32003007500,0.532
36003951300,0.208
36047119000,0.352
36063023700,0.394
36081036300,0.352
36085002700,0.49
36091062509,0.344
39009973200,0.108
39153533501,0.238
40053956400,0.238
40143007413,0.328
41039003102,0.396
42003260200,0.438
42003407001,0.15
42003412001,0.172
42041011200,0.406
42045404600,0.458
42063961400,0.276
72005400400,0.424
72081958000,0.436
72113070513,0.406
72153750602,0.434
45051040102,0.46
46041941500,0.454
47005963400,0.682
47157022600,0.086
48057000300,0.386
48085031633,0.58
48113019013,0.37
48135002900,0.346
48201454200,0.402
48201511400,0.404
48353950300,0.278
48387950600,0.434
48409010601,0.4
49057210704,0.316
51013101000,0.276
51059450601,0.308
51059460800,0.306
51059461902,0.38
53033022703,0.308
53063013000,0.264
53073010100,0.222
55079016300,0.418
54081000700,0.672
56033000200,0.434
1015001100,0.248
1049961000,0.414
1073010900,0.376
1081041100,0.49
5119001200,0.728
5119001501,0.384
4013614500,0.39
4015952001,0.576
4019004422,0.392
6037213202,0.41
6037310201,0.342
6037531302,0.412
6053000102,0.382
6059099405,0.988
6061021123,0.268
6065046500,0.398
6067004009,0.36
6071002015,0.364
6075021000,0.276
6081600402,0.378
6081611000,0.334
6085505401,0.39
11001007502,0.38
12011040300,0.42
12021010212,0.468
12057013001,0.676
12073002003,0.602
12086000710,0.242
12099001904,0.552
12115000101,0.232
13067030229,0.572
15003000106,0.326
19153010407,0.388
16001000500,0.36
17031243500,0.146
17031740300,0.116
17031810200,0.396
17031820606,0.278
17031834700,0.482
17031836900,0.288
17097860808,0.36
17115002800,0.49
17137952100,0.398
17143003601,0.418
17161024300,0.3
18015959700,0.384
18043070700,0.486
18085962300,0.22
21083020900,0.344
21135930100,0.41
21173920400,0.294
21227010600,0.488
22055000900,0.458
25009221100,0.474
25017337101,0.214
25017341800,0.184
24021752202,0.328
24031703800,0.308
26037010600,0.36
26077005502,0.62
26093743800,0.262
27007450100,0.566
27053008400,0.41
27053109200,0.444
27137012300,0.376
29073960500,0.182
28033070721,0.65
28033070812,0.454
37165010300,0.544
37179020902,0.332
38071957800,0.106
31079000800,0.462
34039038300,0.258
35049010309,0.362
32003005840,0.364
36005011800,0.198
36013037200,0.414
36047099600,0.336
36059519702,0.252
36081016600,0.726
36081051300,0.536
36099950900,0.332
36103124300,0.31
36113076000,0.354
36119006802,0.136
36119008301,0.346
39035112600,0.302
39057200700,0.252
39099811002,0.308
39113040201,0.528
39135410100,0.3
39151700600,0.802
40145030201,0.408
41039001201,0.716
41051001400,0.394
42005951300,0.126
42017105300,0.258
42021010100,0.144
42043022604,0.294
42045405000,0.196
42045408102,0.234
42101032900,0.338
42101033101,0.388
42123970400,0.3
42133020710,0.188
72021030200,0.492
44007000700,0.414
45007000600,0.574
45051070701,0.33
47051960800,0.406
47165021105,0.292
48027022200,0.436
48037010902,0.29
48121020504,0.364
48143950400,0.462
48197950100,0.25
48201250302,0.216
48201333600,0.372
48245980000,0.41
48303001400,0.486
48409010700,0.26
48409011300,0.284
48437950200,0.428
48439105901,0.444
48453001779,0.358
48479000200,0.436
51143010200,0.15
51191010401,0.664
53033023202,0.42
53063004800,0.368
55045960800,0.29
55079021500,0.556
54025950500,0.524
56009956400,0.402
1069041400,0.492
1125010102,0.582
4013113202,0.464
4013116709,0.208
4013618500,0.456
4013812600,0.32
4019004068,0.484
6001422800,0.354
6001451101,0.08
6013354001,0.268
6029002200,0.322
6037301601,0.4
6059099224,0.38
6067005205,0.604
6073007302,0.306
6085501501,0.4
6085509801,0.312
6087120800,0.296
6111007903,0.346
8031001402,0.394
8035014404,0.222
8041000600,0.718
9001240200,0.176
9007585100,0.28
9015900200,0.166
10003014703,0.208
12003040202,0.252
12055960300,0.34
12057014012,0.392
12099007618,0.496
12119910300,0.332
13015960101,0.392
13081010202,0.602
13107970200,0.35
13121002500,0.488
13133950302,0.352
15009031402,0.406
19153010706,0.18
17001010300,0.232
17031031501,0.326
17031051200,0.318
17031241200,0.202
17031292400,0.278
17031804901,0.208
17031806300,0.344
17043842702,0.406
17197880117,0.564
17197883505,0.114
18089011600,0.27
18111100700,0.266
18151970800,0.668
18157001600,0.182
21027960200,0.332
21067001600,0.49
22045030200,0.222
22045030400,0.368
22103041202,0.228
22113951002,0.394
25003900100,0.304
25017354800,0.25
25017368901,0.048
25021409102,0.81
25025130404,0.344
24031701800,0.472
24031705000,0.106
24043011000,0.304
26057000700,0.354
26143970500,0.154
26163524900,0.278
26163552200,0.432
26163584400,0.508
27123042602,0.304
27137011200,0.308
27139080203,0.41
27163070802,0.33
29077003300,0.626
29131962600,0.226
29189220802,0.414
29205450200,0.66
28019950300,0.486
28049002000,0.432
28059042700,0.416
28079040700,0.54
28087000900,0.474
30063000700,0.364
30081000202,0.232
37001020100,0.566
37071032401,0.398
37099950900,0.346
37169070503,0.412
37183053525,0.352
34005702204,0.232
34013000400,0.412
34013007200,0.316
34013010400,0.264
36005040100,0.542
36011040400,0.236
36047030000,0.438
36047083600,0.32
36061029900,0.29
36071011900,0.038
36075021101,0.276
36081046600,0.404
36085029102,0.084
36119014809,0.044
39049007550,0.464
39119912200,0.292
39155931601,0.176
39157020500,0.32
39161020700,0.462
39165032400,0.168
40027201611,0.306
40109106610,0.482
40109108203,0.536
40109108301,0.506
40143007523,0.386
41039003500,0.426
41065970200,0.464
41067030101,0.602
42003191800,0.142
42011002900,0.554
42019910100,0.366
42041011305,0.29
42049011001,0.462
42101002900,0.644
42101025400,0.594
72127004400,0.466
45003020200,0.44
45063021306,0.244
45073030401,0.384
46019967700,0.452
47093004611,0.382
47119011001,0.334
47141000600,0.376
47157006700,0.762
48085030601,0.626
48201433100,0.38
48245002200,0.25
48323950601,0.274
48439105514,0.386
48439113403,0.262
49035113014,0.368
49049003103,0.386
51740211400,0.256
51810045408,0.568
50027966500,0.282
53033026802,0.432
53033029303,0.39
53037975401,0.462
53061052208,0.404
55079014600,0.34
54011001400,0.348
5119003202,0.348
5125010303,0.242
4003001100,0.466
4013061035,0.138
